54	MT1X	NAE1	0.36472625061868297
55	IGFBP3	NAE1	0.36423717766447955
56	NAE1	NPRL2	0.36338450509843684
57	CDKN1A	HRAS	0.3625257154897097
58	ERBB2	NAE1	0.3610156158529405
59	MYC	TIMM8A	0.35976432884879506
60	AKT1	BAK1	0.35971553086047436
61	CD34	MYC	0.3581390648335382
62	NAE1	POLD1	0.35688316797325836
63	NAE1	RAD51	0.3557524027542756
64	CDKN1A	NRAS	0.3510531752701137
65	BCL2	HRAS	0.350676621971435
66	KDR	NAE1	0.34673319093716815
67	NAE1	SLX4	0.3461463431338941
68	CASP3	HRAS	0.3459913768449112
69	BCL2	KRAS	0.3452011518740918
70	CDK12	NAE1	0.3409447695671055
71	NAE1	SSBP1	0.3405933499685067
72	NAE1	NR4A1	0.33964081536660334
73	CYCS	TP53	0.33470222941330113
74	PARP1	TIPARP	0.3344574715519298
75	CKAP2	NAE1	0.33342428968254184
76	TP53	TWSG1	0.33247015544732955
77	CASP3	MCL1	0.33144253312906347
78	NAE1	PRX	0.3303071161458016
79	HRAS	PARP1	0.3299793309728751
80	CENPF	NAE1	0.3298176203675568
81	BRCA1	MRE11	0.32512635036270504
82	CASP8	HRAS	0.32360678124472964
83	HRAS	STARD13	0.3213103956681119
84	CHERP	RAVER1	0.3211771176483435
85	NAE1	PRDX1	0.3211250083319462
86	KRAS	STARD13	0.32016339294145313
87	CDK4	NAE1	0.3199983338645602
88	NAE1	POLE2	0.3185374518311771
89	NPRL2	TP53	0.31580656827892245
90	HRAS	PRRT2	0.31351231561321213
91	NAE1	NHEJ1	0.3132711310897907
92	CDK6	NAE1	0.31304655211428534
93	BMF	HRAS	0.3127728998280495
94	NRAS	PRRT2	0.31149375586869626
95	BMF	KRAS	0.3112445685476485
96	BCL2L1	MYC	0.3076789302382025
97	CASP3	NRAS	0.30726314778617725
98	CDC25C	PARP1	0.30643326647714486
99	NAE1	XRCC5	0.30345571855995596
100	DCAF15	GTPBP3	0.30294771021717026
101	MCL1	PARP1	0.30286493891008837
102	NAE1	VDR	0.30276376898156354
103	CASP8	NRAS	0.3010842033607069
104	NAE1	NEMP1	0.3010282744112596
105	BRCA1	CDK1	0.29939647140987496
106	ATM	XRCC4	0.29783777553267543
107	NAE1	NPAT	0.2977798566923103
108	CSNK1G2	DCTN1	0.2963431003679134
109	ARMC6	GTPBP3	0.29633879624414594
110	CDK5	NAE1	0.2961110056939608
111	NAE1	STARD13	0.2951736073542946
112	BRCA1	H2AFX	0.2951446131518643
113	TYMS	XPO5	0.29389999707763215
114	MAPK1	PARP1	0.29368880290467697
115	DCK	XPO5	0.29278218154877267
116	CMPK1	XPO5	0.29223389399421384
117	CASP3	FADD	0.2922185505631428
118	CDA	XPO5	0.29214129070883454
119	SLC29A2	XPO5	0.29177740590068985
120	AKT1	MYC	0.2916935253224256
121	SLC28A1	XPO5	0.2916720099738499
122	MDM4	PARP1	0.29143252556170995
123	NAE1	PPARA	0.291408218010788
124	CEP57	NAE1	0.2912701836649361
125	GINS1	NAE1	0.29122434014336296
126	NAE1	PDSS1	0.29080872105464994
127	BCCIP	HRAS	0.2907640383576663
128	NAE1	XPA	0.29064192917428106
129	BCCIP	KRAS	0.2902462607955661
130	MCL1	PIK3CA	0.2901226829210589
131	CDC6	HRAS	0.2898304313851694
132	BIRC5	KRAS	0.2897463778096638
133	BCCIP	NRAS	0.2868943515965777
134	CCND1	HRAS	0.28634600657764614
135	RRM1	XPO5	0.28600985997292544
136	CCND1	KRAS	0.28594485951276455
137	NAE1	TIMELESS	0.28593968214157833
138	GADD45A	HRAS	0.28538683112239743
139	FARSA	MED26	0.2853189899981528
140	BIRC5	NRAS	0.2850946584491343
141	GADD45A	KRAS	0.28497501877437076
142	CDC6	NRAS	0.2842117952641438
143	NAE1	PDGFC	0.284087045071322
144	BRCA2	MRE11	0.2840231284886695
145	CCND1	NRAS	0.2839043721348892
146	CYCS	NAE1	0.28373850332132033
147	ABCC10	XPO5	0.2834646426556188
148	GADD45A	NRAS	0.28289052059016556
149	HCCS	NAE1	0.2828565124181454
150	CDK6	HRAS	0.2822762776448308
151	CITED2	NAE1	0.28188385786675624
152	NRAS	SUMO1	0.2807189871753227
153	MCM10	NAE1	0.2806722660347702
154	NAE1	ROS1	0.27978228218928247
155	MYC	TIPARP	0.2797768033035538
156	NAE1	TPCN1	0.27965730744713274
157	HRAS	SUMO1	0.2794915651653198
158	KRAS	SUMO1	0.2792467340191666
159	CASP3	ERBB2	0.27907156672895655
160	CDK4	MYC	0.2782065751542049
161	BRCA1	XRCC6	0.2776946699807104
162	NRAS	PARP1	0.2759551971519041
163	HNRNPU	NAE1	0.27595336261440195
164	CDK1	PARP1	0.2755246238152433
165	BCL2L11	TP53	0.2724269400640008
166	MAP1LC3A	NAE1	0.27226933244040213
167	ARF6	NAE1	0.272188930017993
168	CASP3	HCCS	0.271665304843716
169	AKT1	TWSG1	0.27154297628179647
170	NAE1	PCSK9	0.27044656320732063
171	ATR	HRAS	0.26952815318139406
172	BCL2L11	CASP9	0.2694202460344942
173	NAE1	NIPBL	0.2693867849898658
174	NAE1	STAG1	0.26910665611542206
175	NAE1	TWSG1	0.2684648031093894
176	BAK1	CASP3	0.26826942898320705
177	EGR1	NAE1	0.2680205226579702
178	EGFR	XIAP	0.2668431454944648
179	CASP9	MYC	0.26681567650444554
180	DCK	DUT	0.2666008366432942
181	CMPK1	DUT	0.2660144963058458
182	ATP13A1	RANBP3	0.2659416134323915
183	CDA	DUT	0.26586531168048805
184	AKT1	CASP7	0.2656143998329971
185	DUT	SLC29A1	0.2655619329075242
186	AKT1	TNFRSF10A	0.2653736001077685
187	DUT	SLC29A2	0.26529792420424436
188	KNTC1	NAE1	0.2652787042568363
189	DUT	SLC28A1	0.2649483940845765
190	CENPA	NAE1	0.26462115922784063
191	CASP3	CITED2	0.26457739304555633
192	MYC	ZFP28	0.2645510252538275
193	DFNA5	NAE1	0.2639345581845557
194	CDK2	HRAS	0.26369447555503317
195	DUT	RRM1	0.2628642974309219
196	GPBP1L1	TYMS	0.26279540791830425
197	BAX	SKP2	0.26271997022024296
198	BRCA1	XRCC3	0.2623700383046215
199	NAE1	STIL	0.2616741777882831
200	MED16	RNF126	0.26133001257232547
201	ATM	RAD51B	0.26055048129191166
202	CDK6	NRAS	0.26042786346298236
203	DCK	GPBP1L1	0.2600343179778531
204	GPBP1L1	RRM1	0.2597459572870659
205	CDA	GPBP1L1	0.25934255897393366
206	HIST1H4A	NAE1	0.25916551065950805
207	GPBP1L1	SLC29A1	0.25903343363056375
208	PARP1	PSMD9	0.2589689548456293
209	GPBP1L1	SLC29A2	0.2588409914639764
210	GPBP1L1	SLC28A1	0.2586122924123306
211	ATP13A1	MED26	0.258566488706198
212	BCL2L1	TNF	0.2579878513304125
213	MTOR	NAE1	0.2578641790128143
214	PARP1	VAV3	0.25767405735666904
215	NAE1	PARG	0.2574224452744818
216	TP53	XRCC3	0.2572693247804119
217	MELK	NAE1	0.2553333193235
218	CHEK1	MDM4	0.25521396968397936
219	PARP1	XIAP	0.2552099678673081
220	HRAS	MAP3K7	0.2551323805465469
221	ABCC10	DUT	0.25489223521372817
222	AKT1	SRC	0.2548557894502751
223	NAE1	NAMPT	0.2546596156402928
224	MRE11	TP53	0.2545659867392821
225	ATR	NRAS	0.2544908805419935
226	PARP1	PRAM1	0.25428117466315686
227	BAX	MAPK8	0.2542164221752205
228	NAE1	NUP62	0.2538849192478239
229	HRAS	RB1	0.25375419472232325
230	ATP13A1	ILF3	0.2536118575948398
231	AKT1	CYCS	0.25316567190223205
232	CDK2	NRAS	0.2531114701334105
233	ATM	RAD51C	0.25211240862747475
234	HRAS	TOP1	0.2519900122095879
235	PARP1	VAV1	0.25133423774096186
236	MAP3K7	NRAS	0.2506264441161934
237	ERAP1	NAE1	0.2504166912892444
238	ABCC10	GPBP1L1	0.2502026074055031
239	CDC20	NAE1	0.25004602981373697
240	DDB1	RAD51	0.2500281716395271
241	CBX5	NAE1	0.24990089776817473
242	PIK3CA	TP53	0.24916866186259273
243	BRAF	MAPK1	0.24905687647287006
244	BRCA1	CKAP2	0.24890643160494502
245	DNASE1L2	ZNF500	0.24829657305791464
246	NAE1	SPINT2	0.24823476768626107
247	NAE1	ZNF500	0.24693682193208344
248	NAE1	SERPINF2	0.24610621951084688
249	HERC5	NAE1	0.2459598634247498
250	NAE1	SSX1	0.24551780866114262
251	FLI1	NAE1	0.2454346247850551
252	CDK4	HRAS	0.24490520237230773
253	MYC	NLRP2	0.24464696646012948
254	RAD51	XAB2	0.24443864265443288
255	ABCB1	XPO5	0.24408661921388947
256	MYC	STARD13	0.24392474548981072
257	NRAS	TOP1	0.24382185359656347
258	PRAM1	RAD51	0.24359767228536464
259	GDF15	NAE1	0.24359455352896667
260	BCL2L11	KRAS	0.2431249458346051
261	FAT1	NAE1	0.2428704072856281
262	ALK	MYC	0.24282336020824252
263	BCL2L11	HRAS	0.24274166760690935
264	FADD	MYC	0.24266774224319157
265	NAE1	PCDHB13	0.2422138320869856
266	NAE1	PCDHB5	0.2422138320869856
267	CKS1B	NAE1	0.24156187598961695
268	MYC	VAV1	0.2414843646244862
269	MAP3K11	NAE1	0.24109173028794983
270	IDH3G	NAE1	0.24093726167934423
271	NAE1	RAD21	0.24080423326905637
272	NAE1	OLFM4	0.24030338100222526
273	NAE1	NCAPG2	0.24021876984826687
274	ELP3	NAE1	0.23988693904309336
275	HSP90AB1	TYMS	0.2393002297962751
276	MMP28	PARP1	0.23906613719271205
277	NAE1	POLR3D	0.23899780691434352
278	KIR2DL3	NAE1	0.2389160707835423
279	NAE1	TXNRD1	0.23870007632930104
280	DCK	HSP90AB1	0.23826248363293157
281	NRF1	RRM1	0.2381545084756714
282	CDA	HSP90AB1	0.23805717271799307
283	HSP90AB1	SLC28A1	0.23800899563881758
284	HSP90AB1	SLC29A2	0.23799989298859678
285	NRAS	RB1	0.23799343983207047
286	CMPK1	HSP90AB1	0.23796227621248417
287	BSG	NAE1	0.23792394458472563
288	NAE1	PCDHB6	0.23777860973794282
289	MRE11	MYC	0.23757968081178224
290	CASP9	PIK3CA	0.236736009370553
291	KIF15	NAE1	0.23652825498179775
292	DPP4	NAE1	0.2361988395185982
293	BTG2	CASP3	0.2359866086461659
294	CRISP1	NAE1	0.2359461777632151
295	NRF1	TYMS	0.23577402954425583
296	AR	PARP1	0.23530571337384723
297	MYB	NAE1	0.2350176782155236
298	RAVER1	TMEM161A	0.2343796504254714
299	KRAS	PRKCD	0.2343545783328032
300	RANBP3	RNF126	0.23409858102115483
301	CMPK1	NRF1	0.23368941736189255
302	CASP3	NME1	0.23355624901958189
303	NAE1	NME1	0.2335178474448257
304	CDA	NRF1	0.23351616908616066
305	PARP1	RAD52	0.2335146316011539
306	GATA3	NAE1	0.23332288921180255
307	NRF1	SLC29A1	0.23312183026112587
308	NRF1	SLC29A2	0.23299644922744142
309	ELF2	TYMS	0.2329705031286802
310	MYC	TPCN1	0.23284411423556087
311	NRF1	SLC28A1	0.23278829145303925
312	HSPA4	NAE1	0.2324444696418984
313	NAE1	PRKACG	0.2321859526683273
314	BRCA1	MLH1	0.23194934083502006
315	AKT1	IKBKB	0.231651778350001
316	CDK4	NRAS	0.23148869058218421
317	CMPK1	ELF2	0.2314885708765846
318	MYC	TOP1	0.23145212759901665
319	MCM3	NAE1	0.23145200637239452
320	NRAS	PRKCD	0.23139296565879536
321	NAE1	SMAD3	0.23139185524777503
322	BMF	MYC	0.23136558150829728
323	CDA	ELF2	0.23135973602557705
324	GINS1	KRAS	0.23135529802442725
325	ELF2	SLC29A1	0.23110468773379927
326	ELF2	SLC29A2	0.23094877846833198
327	HSPA4	MYC	0.23087224054266445
328	ELF2	SLC28A1	0.23083395821835268
329	GINS1	HRAS	0.23046612195292998
330	GINS1	NRAS	0.2303126016013451
331	ABCC10	HSP90AB1	0.23019936007797429
332	HSP90AB1	RRM1	0.23018445713688096
333	PIK3CA	PSMD9	0.23006569049806183
334	BRCA1	PRDX2	0.22952949308067894
335	BIN3	NAE1	0.22929962820776512
336	ATR	RAD51	0.22910643513842247
337	FARSA	MAP1S	0.22836556722267956
338	APC	NAE1	0.2280984348881797
339	ABHD17B	POLR2K	0.2280338041016098
340	BCL2L1	CASP9	0.22799118927272496
341	MTMR6	NAE1	0.22775534476111606
342	MKKS	NAE1	0.22756675802778742
343	BCL2	MAPK1	0.22680841112009356
344	NAE1	PSMD9	0.2267566637314004
345	BCL2L1	PPARA	0.2267378337355959
346	ELF2	RRM1	0.2264850836105033
347	NAE1	PPIH	0.22646253384271672
348	KCNJ9	NAE1	0.22605055274271843
349	NAE1	SET	0.22551903874599208
350	BAK1	CDKN1A	0.22545217301948808
351	ERBB2	MCL1	0.2251041543824255
352	ABCC10	NRF1	0.2247980170059071
353	BTG2	MAPK1	0.22430787399615007
354	AKT1	TNF	0.22414715654578518
355	BAK1	TIMM8A	0.22395782653714205
356	CENPM	NAE1	0.22370337583975652
357	ATAD2	NAE1	0.22367474204632623
358	ABCC10	ELF2	0.22365309683037457
359	ATG2A	NAE1	0.2236315833253727
360	EREG	NAE1	0.22344700865536174
361	FARSA	MRPL34	0.22337427482732738
362	NDC80	TOPBP1	0.2233159787604989
363	EZH2	NAE1	0.22315051428359758
364	CDH1	NAE1	0.2226751329495591
365	AKT1	OLFM4	0.2222487163629562
366	MYC	VAV3	0.2221412174870697
367	GORASP1	NAE1	0.22205144593245937
368	NAE1	TNK2	0.22183719526997162
369	KIF20A	NAE1	0.2217656979469642
370	PARP1	RB1	0.22164812775412848
371	NAE1	NEUROG1	0.22109925422867371
372	NAE1	STAG3	0.22097148966091865
373	CASP9	XIAP	0.22096468817331286
374	AKT1	SNAP29	0.22067564975356346
375	KIR2DL1	NAE1	0.2206655877033356
376	DLGAP5	NAE1	0.2206097594055839
377	BUB1B	NAE1	0.22059241595473106
378	NAE1	PAM16	0.22045636461026394
379	BTG2	NAE1	0.22015211335590862
380	ERBB2	PSMD9	0.21981888726888693
381	NAE1	SFI1	0.21980056738510306
382	AOX1	NAE1	0.21979817036316285
383	MMP28	NAE1	0.21970646043242725
384	AKT1	CDKN1A	0.21970421473837715
385	METTL6	NAE1	0.219623171324139
386	ABCB1	DUT	0.2195670363410387
387	HMMR	NAE1	0.2192728877507129
388	PARP1	TWSG1	0.2191056478348261
389	BAK1	MCL1	0.21904616367593016
390	BCL2L11	VAV1	0.2189921908221879
391	ADRB1	NAE1	0.21884512351459864
392	MARK2	NAE1	0.21853818481735832
393	MAP2	NRAS	0.21838228910786828
394	BAX	JUN	0.21818299146274728
395	CDK4	TP53	0.21805716536733005
396	NAE1	SNAP29	0.2176534542589819
397	CHEK1	E2F1	0.21740771109954443
398	MYT1	NAE1	0.2173232245817444
399	ABCB1	HSP90AB1	0.21731568671991275
400	AKT1	GORASP1	0.21728074044474854
401	NAE1	PTGS2	0.21724976898346984
402	BBS9	NAE1	0.21711608411763245
403	MYC	TWSG1	0.2170132745905394
404	ABCB1	GPBP1L1	0.21685030307730652
405	NAE1	PBK	0.2167523746252199
406	CLCA2	MYC	0.216137531182566
407	PARP1	XRCC3	0.2155679285400876
408	PARP1	SLX4	0.21554627650779612
409	HNRNPA0	NAE1	0.2154504418437494
410	BAK1	CD34	0.21512083106304336
411	KRAS	MAP2	0.21508982787920516
412	HRAS	MAP2	0.21483183013864993
413	NAE1	TPX2	0.2145964941960227
414	MAPT	NRAS	0.2144102825736434
415	NAE1	SMPD2	0.21430468396231855
416	CD177	NAE1	0.21426815809651376
417	MAPK1	TP53	0.21410877107484788
418	DCTN1	POLR2E	0.21390558638293064
419	BRCA2	MTOR	0.21380853038928344
420	NAE1	RBM5	0.21366316845710007
421	NAE1	NUP85	0.21345878699853008
422	METTL3	NAE1	0.21344714393067613
423	AKT1	BSG	0.21342296418933107
424	JUN	TP53	0.21323290396459194
425	EREG	PARP1	0.21298166661426593
426	AKT1	STARD13	0.21290480300393413
427	IGF2	NAE1	0.2126462977910869
428	GORASP1	TP53	0.21263303239158435
429	PIK3CA	XIAP	0.21253263724490976
430	AZI2	NAE1	0.21251284880771035
431	AKT1	FOS	0.21244642890194357
432	MAPKAPK2	NAE1	0.21222184890261714
433	HSP90AA1	NAE1	0.2118603906385061
434	CASP9	KRAS	0.21147682890030015
435	ATR	RAD50	0.21137885604576506
436	FOXF1	NAE1	0.21130864915247013
437	NAE1	RITA1	0.21126735807000172
438	NAE1	ZBED4	0.21118671109063303
439	KRT8	NAE1	0.21111665184546816
440	BAX	BRAF	0.21101350975528027
441	ARHGEF2	NAE1	0.21064954912167097
442	IQCB1	NAE1	0.21059618427775587
443	KRAS	MAPT	0.21055258180308928
444	DTYMK	NAE1	0.21053518871224217
445	HRAS	MAPT	0.210345276421276
446	CDK12	PARP1	0.2101992806270518
447	NAE1	WDR20	0.20989845521441453
448	NAE1	SPCS2	0.20970530461753203
449	NAE1	PAK3	0.20967561582256952
450	MC3R	NAE1	0.20956090334818123
451	BRCA1	CDC25A	0.20945691842551636
452	MYC	SERPINF2	0.2092141428593958
453	NAE1	ZNF107	0.20898829160815963
454	CYP1B1	NRAS	0.20897578451601992
455	TP53	XIAP	0.2089317201697378
456	PPP3CA	SLC28A1	0.20887088892536035
457	CHEK1	RAD51	0.2088594894896862
458	AKT1	SET	0.20856944510125233
459	BCL2L11	VAV3	0.2084605002404995
460	NAE1	TUBA1B	0.20794473747482303
461	BSG	TP53	0.20774450570414443
462	NAE1	NR1D1	0.20758334637314071
463	PPP3CA	SLC29A2	0.20754833087755528
464	EGR2	NAE1	0.2075251718259212
465	NAE1	ZNF292	0.20749090504222092
466	NAE1	SCPEP1	0.20738783888182977
467	CHEK2	RAD51	0.2071504347976362
468	CYP19A1	NRAS	0.20706900758350583
469	NR4A1	PARP1	0.2068592102084376
470	NAE1	TOP2B	0.20653311755828047
471	BAX	COPS5	0.20626218502392663
472	HGF	NAE1	0.20624820672597943
473	BCL2L1	HCCS	0.2061118225106114
474	CHEK1	PTEN	0.20592247110851217
475	BRCA2	MDM2	0.2054770683757135
476	MST1R	NAE1	0.20532567250025935
477	CYP1B1	KRAS	0.20509015839452793
478	BAX	VAV1	0.20507464202806577
479	LBR	NAE1	0.20503583011661133
480	PPP3CA	SLC29A1	0.2049794667697204
481	CYP1B1	HRAS	0.20489716175394862
482	DNAJB1	NAE1	0.20487919928496495
483	PGGT1B	TAF9	0.2047334346977798
484	PARP1	RBBP8	0.20471557405835278
485	MYC	XRCC3	0.20471170815783532
486	HSPA4	XRCC4	0.20462275124889856
487	NAE1	RIMS2	0.20422346611719996
488	NAE1	STK24	0.20416804289454143
489	NAE1	ZMIZ2	0.2040706095621385
490	LDHA	NAE1	0.20398396710628544
491	H1FX	NAE1	0.20398191063401083
492	ABCB4	ABCC10	0.20382425038796728
493	NAE1	NCR1	0.20381867420376493
494	CD34	NAE1	0.20378350546941373
495	BAX	CDK6	0.2037437884016539
496	CYP19A1	KRAS	0.20356324812629098
497	NAE1	ZNF445	0.20352435841860064
498	ITPA	NAE1	0.20338464124929767
499	ATP13A1	TMEM161A	0.20334756490029848
500	CYP19A1	HRAS	0.2033465869036654
501	PARP1	PRDX2	0.20330033893917865
502	NAE1	NCAPG	0.20327639595392624
503	NEMP1	TP53	0.20322280532526232
504	CASP7	XIAP	0.2031809916432696
505	GINS3	NAE1	0.20313874077998567
506	HIPK2	NAE1	0.203021023474094
507	CYP2C8	NRAS	0.20298086923536843
508	AR	MYC	0.2029800378641727
509	EGFR	PSMD9	0.20289491740614243
510	NAE1	NDC80	0.20230689536941385
511	KMT2D	NAE1	0.2022360720648939
512	APEX1	NAE1	0.20222471445444615
513	NAE1	TIMM8A	0.2021758197558304
514	KRAS	VAV1	0.2020506956251619
515	CEP57	TP53	0.20199901980253224
516	AKT1	PSMD9	0.20182348858839777
517	HAT1	NAE1	0.2017125777995978
518	NHEJ1	TP53	0.20170055592923095
519	DYRK2	NAE1	0.20112307868701337
520	NAE1	PPP2R5C	0.2011157458387796
521	MYCN	NAE1	0.20097121536161122
522	ABCC1	NRAS	0.2008658660298804
523	TNFRSF10A	XIAP	0.20085338815477544
524	NAE1	RPL11	0.20074048995586616
525	GLI1	NAE1	0.20069520707052704
526	CYP2C8	KRAS	0.20058359039415496
527	NAE1	PRB3	0.20043770226285665
528	CYP2C8	HRAS	0.20028378876760644
529	CHEK2	TIPARP	0.20007390221069718
530	BAX	VAV3	0.20006376427603242
531	BCL2L1	CITED2	0.19999471800696264
532	GLI2	NAE1	0.19994573544532715
533	CDC7	NAE1	0.19994013082120674
534	MYC	RELA	0.19991353197196735
535	MST1	NAE1	0.1998039849082302
536	NAE1	NCAPH2	0.19957431160695188
537	AKT1	RB1	0.19955498233321128
538	CASP9	HRAS	0.19949173547686008
539	L2HGDH	NAE1	0.19943422352060677
540	HRAS	VAV1	0.19931473258071644
541	EXOSC9	NAE1	0.199263498773872
542	FEZF2	NAE1	0.19910280318768644
543	ABCC2	NRAS	0.19907147913047935
544	NAE1	POLA2	0.1988655061899535
545	ABCB1	NRF1	0.19864302855566104
546	CORO1B	NAE1	0.19851992259500484
547	AKT1	ALK	0.19850571232343442
548	LIN9	NAE1	0.19847637370509108
549	ATAD5	NAE1	0.19841997382049686
550	NAE1	STMN1	0.19829849964866308
551	BAX	CASP8	0.1982899040519051
552	NAE1	SNRPA1	0.19823216199681376
553	NAE1	TCEAL4	0.19822777526071703
554	KRAS	VAV3	0.19805757548238925
555	FOXM1	NAE1	0.19792142792873668
556	NRAS	SLCO1B3	0.1978342855309069
557	NAE1	WDR5	0.1978223117911746
558	CEP78	NAE1	0.19781233022360797
559	ABCC1	KRAS	0.19777422921024926
560	NAE1	SRRT	0.19776174749554756
561	ABCC1	HRAS	0.197540448154246
562	NRAS	VAV1	0.19742238283048497
563	ATM	TP53BP1	0.19738211742197775
564	NAE1	TSEN54	0.19736564031407922
565	LTB4R	NAE1	0.19718143111693093
566	CRABP2	NAE1	0.1971800256085358
567	RAD50	TIPARP	0.19710707315937095
568	BRCA2	FEN1	0.19710526572322276
569	PPP3CA	TYMS	0.1968698059046097
570	CDC25C	MYC	0.19684610201877317
571	CHEK1	PML	0.196413824773026
572	MKRN2	NAE1	0.19629368777904382
573	NAE1	OCRL	0.1960952433722993
574	GINS4	NAE1	0.19595743358662884
575	NAE1	SYNCRIP	0.19579349660202774
576	CDA	PPP3CA	0.19573989224716273
577	ABCC2	KRAS	0.19569970899456837
578	NAE1	SIAH2	0.1956149568390036
579	GRIN1	NAE1	0.1955908485777329
580	TELO2	USP7	0.19558161250368125
581	KRAS	SLCO1B3	0.1955288059280981
582	ABCC2	HRAS	0.19549095714450868
583	HRAS	SLCO1B3	0.1952436673878056
584	CEP152	RFC4	0.19516235628334555
585	HRAS	VAV3	0.19499922455527444
586	BAX	MTOR	0.19499725660463638
587	DENND1C	NAE1	0.19470747414966125
588	AKT1	SMAD3	0.1946128484823497
589	NAE1	RACK1	0.19445395701092733
590	NAE1	PPP2R2A	0.19436310588604
591	NAE1	PLA2G1B	0.19426697740741833
592	NRAS	VAV3	0.19401584237249697
593	AKT1	TPCN1	0.19393055520566863
594	CNOT4	EZH2	0.1938513809816182
595	NAE1	STAT3	0.193680302655954
596	KRAS	NCAPH2	0.1936744812700651
597	CASP7	KRAS	0.19364682846223755
598	CCR7	NAE1	0.19356606482478833
599	EREG	TP53	0.193560720350266
600	NAE1	PNN	0.19355560860441798
601	CD34	PARP1	0.19325867707373243
602	ABCB1	ELF2	0.19321476972974094
603	ABCB11	NRAS	0.19321006980577443
604	NAE1	ZNF335	0.19312743459084514
605	HRAS	NCAPH2	0.193123202726332
606	NCAPH2	NRAS	0.19299878741011306
607	CDS1	NAE1	0.1929410825260039
608	FASN	NAE1	0.19290777500543257
609	HSPA4	RAD51B	0.19288421654979715
610	SRC	XIAP	0.19262532658493126
611	CENPU	NAE1	0.19261638980634255
612	NAE1	ZNF581	0.19249461043571275
613	KDR	MYC	0.19234501340725887
614	CEP55	NAE1	0.1921874953918049
615	NAE1	RBL1	0.19191807144500012
616	HSPA4	RAD51C	0.1918040703697909
617	MAPK1	MTOR	0.19174213091023445
618	MRPS25	NAE1	0.19170133897730562
619	CASP9	NRAS	0.1917009615223219
620	AR	BCL2L11	0.19163698469450424
621	MAPK1	PPARA	0.19161815724757392
622	CHMP7	NAE1	0.19152932113442064
623	BCL2	SPINT2	0.19142652369505475
624	MAT2A	NAE1	0.1912683405314381
625	KIF20B	NAE1	0.1911996832024417
626	BCL2L11	CASP8	0.19117564173242652
627	NAE1	TIFA	0.19097732348952665
628	EIF4H	NAE1	0.1907978393979311
629	NAE1	NOL11	0.1907784159876014
630	ABCB11	KRAS	0.19062551107018627
631	CASP3	TXNRD1	0.19054204767839272
632	MYC	USP11	0.19051046816867234
633	JUN	KRAS	0.19046623473424737
634	NAE1	SBF1	0.1903991898454228
635	ABCB11	HRAS	0.19037164863893166
636	NAE1	RPS6KB1	0.1902847060023047
637	NAE1	NUSAP1	0.19025381643293243
638	ERBB2	MTOR	0.19025310111181776
639	TNFRSF10B	XIAP	0.19022856856024603
640	CASP7	TNF	0.190169985915501
641	PTEN	RAD50	0.19015695200756436
642	BRMS1	NAE1	0.19004621195995072
643	NAE1	POLR2G	0.18997319901678336
644	MYC	PIK3CB	0.18997193445596644
645	BRCA2	CDK2	0.18992930202343145
646	MYC	SESN2	0.18991142196259983
647	FSCN2	NAE1	0.1898270022808755
